squareMeters,rooms,type,longitude,hasElevator,poiCount,hasSecurity,hasParkingSpace,buildYear,centreDistance,city_encoded
57.0,3.0,1.0,20.9509208,1.0,3.0,0,0,2018.0,12.45,923794.7879754602
64.0,2.0,2.0,19.9494728,0.0,43.0,0,1,1930.0,1.5,747427.8625277162
62.8,3.0,1.0,19.90871,1.0,12.0,1,0,2006.0,4.34,747427.8625277162
28.0,1.0,0.0,20.97986,1.0,20.0,0,0,,2.26,923794.7879754602
69.0,3.0,3.0,19.898639,1.0,16.0,0,1,2009.0,3.42,747427.8625277162
61.0,3.0,1.0,21.11029884,1.0,18.0,0,0,1977.0,7.31,923794.7879754602
64.8,3.0,1.0,19.958,0.0,5.0,0,0,,3.84,747427.8625277162
65.95,3.0,1.0,16.9585,1.0,26.0,0,1,2023.0,2.17,568970.2777777778
54.2,2.0,0.0,23.147158,1.0,29.0,0,0,,0.26,445351.94527363183
51.32,2.0,2.0,17.0328,0.0,10.0,0,1,1930.0,2.0,663522.8989361703
67.0,2.0,2.0,19.0157777,1.0,72.0,0,1,,0.3,442685.6430594901
43.5,2.0,1.0,20.0218,1.0,24.0,0,1,1960.0,6.86,747427.8625277162
92.0,3.0,0.0,18.0250245,0.0,0.0,0,1,2010.0,3.31,411446.35302390996
59.0,2.0,0.0,19.9069891,0.0,6.0,0,0,,3.44,747427.8625277162
34.6,2.0,1.0,18.60648,1.0,18.0,0,0,1980.0,6.66,737720.9866291344
31.0,2.0,2.0,20.9752405,0.0,19.0,0,1,1936.0,2.28,923794.7879754602
36.21,2.0,3.0,18.6042,1.0,4.0,0,0,,5.43,737720.9866291344
68.01,3.0,0.0,22.5139213,1.0,10.0,0,1,,4.7,491590.74011299433
72.4,3.0,0.0,20.9109338,1.0,4.0,0,0,2001.0,8.12,923794.7879754602
29.5,1.0,1.0,17.96747,1.0,11.0,0,0,,2.22,411446.35302390996
86.2,3.0,1.0,20.9016,1.0,23.0,1,0,2003.0,8.13,923794.7879754602
56.0,3.0,1.0,18.5768,1.0,15.0,0,0,1980.0,9.1,737720.9866291344
67.49,3.0,3.0,18.9931,0.0,0.0,1,1,2015.0,3.15,442685.6430594901
39.0,2.0,1.0,21.0245,1.0,52.0,1,0,1960.0,1.75,923794.7879754602
60.05,3.0,2.0,18.64664,0.0,90.0,0,0,1955.0,0.58,737720.9866291344
55.5,3.0,3.0,19.99770017,1.0,6.0,0,1,2023.0,4.53,747427.8625277162
63.4,3.0,1.0,18.61084,0.0,1.0,1,0,2012.0,6.11,737720.9866291344
56.0,3.0,1.0,18.0339,1.0,17.0,0,0,,2.7,411446.35302390996
52.0,2.0,0.0,21.01897,0.0,34.0,0,0,1935.0,2.79,923794.7879754602
56.1,2.0,1.0,19.96405577,1.0,27.0,0,1,2019.0,2.12,747427.8625277162
44.12,2.0,0.0,18.58497,0.0,22.0,0,0,1970.0,9.24,737720.9866291344
80.0,4.0,2.0,20.986,1.0,27.0,0,0,1929.0,2.06,923794.7879754602
48.85,3.0,1.0,17.0519,1.0,0.0,0,0,,5.97,663522.8989361703
49.12,2.0,1.0,18.5844201,0.0,1.0,0,1,2011.0,6.62,737720.9866291344
60.0,2.0,3.0,19.9046,1.0,9.0,1,0,2010.0,3.53,747427.8625277162
51.0,2.0,1.0,19.158432,0.0,3.0,0,0,,4.35,312877.4539007092
75.0,5.0,2.0,19.0616398,0.0,2.0,0,0,1930.0,3.0,442685.6430594901
65.83,3.0,3.0,21.0117872,1.0,8.0,0,1,2020.0,5.26,923794.7879754602
42.0,3.0,0.0,17.9563961,0.0,9.0,0,0,2012.0,3.04,411446.35302390996
50.0,3.0,1.0,18.58777,1.0,19.0,0,0,1970.0,7.83,737720.9866291344
62.2,3.0,0.0,18.440356,0.0,0.0,0,0,1978.0,7.11,657043.248427673
61.67,3.0,3.0,20.9555099,1.0,13.0,0,0,2022.0,3.32,923794.7879754602
85.0,3.0,2.0,21.02221777,0.0,64.0,0,1,,1.41,923794.7879754602
78.2,4.0,1.0,14.6551609,1.0,9.0,0,0,1990.0,8.82,500654.9549763033
66.8,3.0,1.0,18.52225,1.0,0.0,0,0,2016.0,3.32,657043.248427673
47.17,2.0,0.0,16.92779303,1.0,1.0,0,0,2022.0,5.89,568970.2777777778
47.36,3.0,1.0,18.64664,1.0,90.0,0,0,2023.0,0.58,737720.9866291344
33.0,1.0,2.0,21.0333703,0.0,20.0,0,0,1936.0,3.41,923794.7879754602
44.6,2.0,0.0,17.08103,0.0,0.0,0,0,2023.0,6.41,663522.8989361703
40.35,2.0,3.0,18.6438,1.0,12.0,1,0,2021.0,5.23,737720.9866291344
47.1,3.0,1.0,22.55356,1.0,5.0,0,0,1980.0,3.23,491590.74011299433
45.13,2.0,1.0,19.392063,0.0,16.0,0,1,,4.58,413154.8083261058
86.0,3.0,0.0,19.988822,1.0,1.0,1,0,1997.0,3.73,747427.8625277162
34.0,1.0,1.0,19.9772654,1.0,7.0,0,1,2011.0,5.58,747427.8625277162
55.19,2.0,1.0,18.46358,0.0,0.0,0,0,1993.0,7.33,657043.248427673
41.0,2.0,0.0,18.038049,0.0,15.0,0,0,2000.0,2.51,411446.35302390996
43.7,2.0,1.0,18.4834,0.0,3.0,0,0,2001.0,6.96,657043.248427673
45.7,2.0,2.0,17.04076,0.0,39.0,0,0,1902.0,1.18,663522.8989361703
32.35,2.0,2.0,19.95804,0.0,10.0,0,1,1960.0,4.03,747427.8625277162
39.2,2.0,0.0,18.49401,0.0,4.0,0,0,1974.0,3.15,657043.248427673
43.0,2.0,1.0,19.0389323,1.0,10.0,0,0,1980.0,1.55,442685.6430594901
38.84,2.0,1.0,20.98662,1.0,34.0,0,0,1966.0,2.11,923794.7879754602
48.0,2.0,0.0,19.4734,1.0,8.0,0,0,,7.14,413154.8083261058
35.0,2.0,0.0,18.03534,0.0,15.0,0,0,,2.7,411446.35302390996
49.8,2.0,0.0,16.90736,0.0,1.0,0,0,1906.0,3.94,568970.2777777778
62.0,3.0,1.0,22.53753345,0.0,8.0,0,1,1980.0,2.6,491590.74011299433
83.7,4.0,1.0,22.0261395,0.0,10.0,0,0,1992.0,1.48,503505.2635135135
49.0,3.0,0.0,19.096499,0.0,12.0,0,1,,5.51,442685.6430594901
56.53,3.0,2.0,19.018664,0.0,66.0,0,1,,0.39,442685.6430594901
48.0,2.0,1.0,20.96824373,1.0,12.0,0,0,1978.0,4.61,923794.7879754602
37.3,2.0,3.0,20.9722607,1.0,40.0,0,1,2018.0,2.13,923794.7879754602
30.3,1.0,2.0,21.0099623,1.0,78.0,0,0,1957.0,2.19,923794.7879754602
42.27,2.0,0.0,18.03335,0.0,12.0,0,0,,2.89,411446.35302390996
56.25,3.0,1.0,19.92731094,1.0,26.0,0,0,2020.0,0.86,747427.8625277162
35.84,2.0,1.0,19.9759,0.0,8.0,1,1,2014.0,2.92,747427.8625277162
30.0,2.0,0.0,21.01145,0.0,26.0,0,0,,2.96,923794.7879754602
40.17,2.0,1.0,18.0250245,1.0,0.0,0,1,2013.0,3.31,411446.35302390996
37.8,2.0,1.0,18.51378,1.0,8.0,0,0,1970.0,2.98,657043.248427673
44.0,2.0,0.0,14.5474,0.0,4.0,0,0,,3.64,500654.9549763033
75.0,4.0,1.0,19.9444879,0.0,121.0,0,0,2022.0,0.88,747427.8625277162
42.0,2.0,1.0,19.92142,1.0,21.0,0,0,,1.76,747427.8625277162
37.33,2.0,1.0,22.53982544,0.0,13.0,0,0,2016.0,2.66,491590.74011299433
80.25,3.0,0.0,14.536559,0.0,49.0,0,0,,1.9,500654.9549763033
69.86,3.0,1.0,19.89486265,1.0,24.0,0,1,2006.0,5.3,747427.8625277162
32.87,2.0,1.0,20.00859,0.0,5.0,0,0,2022.0,5.18,747427.8625277162
97.1,4.0,1.0,21.1515,0.0,6.0,1,1,2004.0,10.28,923794.7879754602
44.0,2.0,1.0,20.05451,0.0,8.0,0,0,,9.35,747427.8625277162
82.0,4.0,3.0,20.9985305,1.0,23.0,0,0,2010.0,6.73,923794.7879754602
100.0,3.0,0.0,21.0576,0.0,7.0,0,1,,6.89,923794.7879754602
97.8,5.0,2.0,18.6127532,0.0,43.0,0,1,,4.56,737720.9866291344
37.0,2.0,2.0,19.9437165,0.0,145.0,0,0,1887.0,0.38,747427.8625277162
47.2,2.0,1.0,21.05701222,1.0,21.0,0,0,1981.0,9.71,923794.7879754602
60.0,3.0,1.0,19.5467,0.0,16.0,0,1,1978.0,6.84,413154.8083261058
58.7,3.0,3.0,21.07280174,1.0,20.0,0,1,2016.0,8.7,923794.7879754602
95.0,3.0,0.0,21.243,0.0,10.0,0,1,2022.0,16.37,923794.7879754602
43.55,2.0,3.0,21.07573,0.0,5.0,1,1,2011.0,11.0,923794.7879754602
43.44,2.0,1.0,21.08158678,1.0,7.0,0,1,2006.0,7.92,923794.7879754602
40.0,2.0,1.0,18.49401,0.0,4.0,0,0,1975.0,3.15,657043.248427673
84.7,3.0,0.0,16.87905,0.0,15.0,0,1,1950.0,3.98,568970.2777777778
26.0,1.0,2.0,17.9770586,0.0,5.0,0,0,,1.86,411446.35302390996
37.0,2.0,1.0,17.02735,0.0,129.0,0,0,1970.0,0.24,663522.8989361703
49.38,2.0,1.0,18.51243,0.0,6.0,0,0,1999.0,9.22,737720.9866291344
97.84,3.0,2.0,19.4574,0.0,67.0,0,0,1908.0,1.7,413154.8083261058
102.9,4.0,1.0,21.0057,1.0,50.0,0,0,1979.0,2.33,923794.7879754602
36.0,2.0,1.0,23.15727,0.0,55.0,0,0,,0.86,445351.94527363183
68.54,3.0,2.0,18.6529445,0.0,142.0,0,0,1900.0,0.33,737720.9866291344
55.0,2.0,3.0,21.06285781,1.0,24.0,0,1,2018.0,4.44,923794.7879754602
67.0,3.0,1.0,19.971971,0.0,19.0,0,0,1998.0,3.59,747427.8625277162
31.0,2.0,0.0,20.8801236,1.0,12.0,0,0,2023.0,8.92,923794.7879754602
77.0,4.0,3.0,19.4767,1.0,12.0,0,0,,3.56,413154.8083261058
36.0,2.0,0.0,18.5943,0.0,28.0,0,1,,5.57,737720.9866291344
67.79,3.0,3.0,19.990278,1.0,3.0,0,1,2020.0,4.9,747427.8625277162
45.0,2.0,1.0,19.4628677,0.0,19.0,0,1,,0.94,413154.8083261058
47.0,2.0,0.0,20.9478161,1.0,8.0,0,0,,6.9,923794.7879754602
61.81,3.0,1.0,18.00243,0.0,11.0,0,1,2000.0,0.73,411446.35302390996
42.4,2.0,1.0,18.58773,1.0,8.0,0,0,1974.0,6.63,737720.9866291344
63.0,3.0,1.0,21.0512,0.0,2.0,0,0,1993.0,5.18,923794.7879754602
108.0,5.0,1.0,19.47926,0.0,22.0,1,0,2007.0,1.7,413154.8083261058
57.0,3.0,0.0,19.4655,1.0,9.0,0,0,,1.74,413154.8083261058
61.7,3.0,0.0,20.95850743,1.0,11.0,0,0,1976.0,6.38,923794.7879754602
54.0,2.0,3.0,21.04974,0.0,9.0,1,1,2015.0,10.58,923794.7879754602
66.24,3.0,1.0,21.0499,1.0,8.0,1,0,2022.0,7.1,923794.7879754602
52.3,4.0,2.0,19.9482011,1.0,50.0,0,1,,0.84,747427.8625277162
50.5,2.0,1.0,19.9430386,1.0,128.0,0,0,2021.0,0.33,747427.8625277162
131.0,4.0,2.0,19.4617189,0.0,41.0,0,0,,1.27,413154.8083261058
76.2,3.0,1.0,17.0234972,0.0,8.0,0,1,2009.0,5.61,663522.8989361703
60.64,3.0,0.0,14.5379065,0.0,43.0,0,0,1980.0,1.58,500654.9549763033
44.0,2.0,2.0,21.05653575,0.0,20.0,0,0,1938.0,4.83,923794.7879754602
62.7,3.0,2.0,20.95784,1.0,13.0,0,0,1956.0,3.58,923794.7879754602
51.11,2.0,1.0,19.46527778,0.0,17.0,0,0,1982.0,5.5,413154.8083261058
60.0,3.0,0.0,18.0339,0.0,17.0,0,0,1978.0,2.7,411446.35302390996
53.44,3.0,1.0,18.03849,0.0,12.0,0,0,1974.0,3.19,411446.35302390996
70.1,4.0,1.0,21.0381005,0.0,17.0,0,0,1979.0,9.54,923794.7879754602
41.8,2.0,1.0,18.0339,0.0,17.0,0,0,,2.7,411446.35302390996
47.0,2.0,1.0,22.581305,0.0,11.0,0,1,1960.0,3.69,491590.74011299433
64.0,3.0,3.0,16.8975,1.0,5.0,1,1,2021.0,2.84,568970.2777777778
91.1,3.0,0.0,18.610231,0.0,33.0,0,0,,4.12,737720.9866291344
56.0,2.0,0.0,17.9925,0.0,29.0,0,0,1990.0,0.56,411446.35302390996
106.39,5.0,2.0,14.555833,0.0,47.0,0,0,1930.0,1.04,500654.9549763033
31.0,1.0,1.0,18.56017,1.0,1.0,1,0,2017.0,6.7,737720.9866291344
38.58,2.0,2.0,19.0758,0.0,7.0,0,0,,4.37,442685.6430594901
78.72,5.0,3.0,21.00464,1.0,0.0,1,0,2023.0,8.68,923794.7879754602
84.8,4.0,0.0,16.93585396,1.0,124.0,0,0,2012.0,0.12,568970.2777777778
69.3,3.0,1.0,19.9241497,0.0,13.0,0,0,2000.0,4.28,747427.8625277162
42.0,2.0,1.0,14.50348712,0.0,9.0,0,0,1929.0,4.55,500654.9549763033
57.42,2.0,2.0,19.475,0.0,22.0,0,0,1935.0,1.4,413154.8083261058
45.77,2.0,0.0,19.89061,0.0,0.0,0,0,,3.57,747427.8625277162
43.0,2.0,1.0,20.88092,1.0,3.0,1,0,2023.0,8.36,923794.7879754602
121.0,6.0,0.0,18.502982,1.0,8.0,0,1,2009.0,5.98,657043.248427673
84.0,4.0,2.0,18.0079,0.0,54.0,0,0,,0.65,411446.35302390996
39.0,2.0,1.0,20.97178,1.0,29.0,0,0,1969.0,2.31,923794.7879754602
42.0,2.0,1.0,18.0548717,0.0,14.0,0,0,,4.04,411446.35302390996
32.3,2.0,2.0,21.02042013,0.0,37.0,0,0,1960.0,3.93,923794.7879754602
68.07,2.0,1.0,19.96634714,1.0,2.0,0,0,2013.0,2.75,747427.8625277162
75.0,3.0,1.0,20.9786,0.0,37.0,0,0,1958.0,4.25,923794.7879754602
110.0,5.0,1.0,19.4516442,0.0,2.0,0,1,2000.0,4.4,413154.8083261058
34.59,1.0,0.0,19.9565,1.0,31.0,0,0,2022.0,1.67,747427.8625277162
54.0,2.0,2.0,16.9204,0.0,19.0,0,0,1904.0,2.45,568970.2777777778
52.63,2.0,0.0,18.52171,0.0,7.0,0,0,1980.0,1.15,657043.248427673
38.5,2.0,1.0,22.5335,1.0,10.0,0,0,1978.0,2.66,491590.74011299433
38.0,2.0,0.0,21.04736,0.0,9.0,0,0,1978.0,3.72,923794.7879754602
36.11,2.0,3.0,20.96424768,1.0,17.0,0,1,2016.0,5.66,923794.7879754602
58.0,3.0,1.0,18.60852242,1.0,2.0,0,0,2023.0,5.16,737720.9866291344
57.0,3.0,1.0,21.06328,1.0,31.0,0,0,1965.0,4.08,923794.7879754602
49.7,2.0,2.0,16.90598,0.0,20.0,0,0,,2.25,568970.2777777778
45.0,2.0,1.0,18.60192,0.0,20.0,0,0,,7.35,737720.9866291344
43.3,2.0,2.0,19.9328658,0.0,177.0,0,0,1915.0,1.0,747427.8625277162
58.06,3.0,0.0,18.5446613,0.0,0.0,0,0,2021.0,3.01,657043.248427673
48.2,2.0,2.0,18.61748,0.0,34.0,0,0,,4.15,737720.9866291344
39.0,2.0,2.0,18.0079,0.0,54.0,0,0,1914.0,0.65,411446.35302390996
57.0,3.0,1.0,19.43915,1.0,17.0,1,0,1975.0,2.18,413154.8083261058
47.3,2.0,0.0,21.0291229,0.0,3.0,0,0,1982.0,10.58,923794.7879754602
46.0,3.0,1.0,19.9429,1.0,12.0,0,0,1976.0,4.47,747427.8625277162
38.1,2.0,1.0,16.9273999,1.0,23.0,0,1,1972.0,2.71,568970.2777777778
25.5,1.0,1.0,21.09659,1.0,18.0,0,0,,6.55,923794.7879754602
63.6,3.0,0.0,18.562616,0.0,14.0,0,0,1994.0,6.04,737720.9866291344
49.0,2.0,3.0,18.5817,1.0,5.0,1,1,2013.0,5.0,737720.9866291344
38.8,2.0,1.0,21.00296,1.0,52.0,0,0,1976.0,0.76,923794.7879754602
96.0,3.0,2.0,19.93400712,0.0,67.0,0,0,1920.0,1.47,747427.8625277162
63.0,3.0,3.0,17.0010611,1.0,8.0,0,1,2016.0,7.79,663522.8989361703
50.0,2.0,0.0,21.0828,0.0,3.0,0,0,,7.89,923794.7879754602
54.0,3.0,1.0,17.02033,1.0,5.0,0,0,1980.0,2.96,663522.8989361703
95.99,4.0,0.0,16.88385,0.0,3.0,0,0,2010.0,5.44,568970.2777777778
66.0,3.0,1.0,14.50361111,0.0,1.0,0,0,,4.07,500654.9549763033
102.0,3.0,2.0,19.4380567,0.0,8.0,0,0,1897.0,1.64,413154.8083261058
57.22,2.0,1.0,19.4898082,1.0,12.0,0,0,2010.0,4.22,413154.8083261058
84.93,5.0,1.0,17.0584661,0.0,13.0,0,0,1980.0,3.85,663522.8989361703
33.0,1.0,0.0,21.0368,1.0,30.0,1,0,2020.0,4.13,923794.7879754602
47.0,3.0,0.0,18.5597977,0.0,1.0,0,0,1968.0,3.89,657043.248427673
71.0,4.0,2.0,19.957298,0.0,28.0,0,0,1890.0,1.77,747427.8625277162
53.11,3.0,1.0,18.592355,1.0,0.0,0,1,2013.0,4.07,737720.9866291344
58.32,3.0,1.0,19.9686878,1.0,13.0,0,1,1978.0,5.17,747427.8625277162
78.6,3.0,2.0,14.5481871,0.0,75.0,0,0,1929.0,1.35,500654.9549763033
48.0,2.0,1.0,17.0122,1.0,32.0,0,1,1970.0,1.45,663522.8989361703
50.0,2.0,1.0,17.06536,1.0,4.0,1,0,2013.0,4.22,663522.8989361703
46.3,3.0,1.0,20.87270528,0.0,12.0,0,0,1970.0,9.77,923794.7879754602
54.0,2.0,1.0,20.00556768,0.0,5.0,0,0,,7.02,747427.8625277162
51.18,2.0,1.0,18.50546,1.0,8.0,0,0,1980.0,3.51,657043.248427673
55.23,2.0,1.0,19.98668,1.0,6.0,1,0,2008.0,5.45,747427.8625277162
56.3,3.0,0.0,16.98590756,1.0,3.0,0,0,2008.0,4.58,568970.2777777778
72.73,5.0,1.0,19.90776477,0.0,7.0,0,0,2003.0,4.81,747427.8625277162
52.03,2.0,3.0,21.11714,1.0,6.0,1,0,2013.0,7.86,923794.7879754602
61.0,3.0,1.0,19.9097,0.0,3.0,0,1,2018.0,5.28,747427.8625277162
47.0,3.0,0.0,19.9067,0.0,18.0,0,0,,3.07,747427.8625277162
51.47,2.0,3.0,17.0346,1.0,44.0,1,1,2007.0,0.95,663522.8989361703
51.0,2.0,0.0,20.933976,1.0,28.0,0,0,2019.0,6.47,923794.7879754602
92.2,4.0,1.0,16.892,1.0,7.0,0,1,2022.0,5.03,568970.2777777778
77.0,3.0,0.0,20.8837885,0.0,11.0,1,0,,9.12,923794.7879754602
42.0,2.0,0.0,20.9571835,1.0,16.0,0,0,1970.0,3.16,923794.7879754602
38.0,2.0,0.0,18.53548,1.0,64.0,0,0,1960.0,0.48,657043.248427673
60.0,2.0,2.0,21.0041061,1.0,70.0,0,0,1912.0,0.52,923794.7879754602
53.5,3.0,1.0,18.968699,0.0,0.0,0,1,1970.0,6.99,442685.6430594901
86.0,3.0,2.0,17.0329412,0.0,46.0,0,0,1950.0,0.73,663522.8989361703
73.28,3.0,2.0,19.91089449,1.0,21.0,0,0,1959.0,2.92,747427.8625277162
70.0,3.0,0.0,21.1782251,0.0,0.0,0,1,2010.0,12.54,923794.7879754602
48.5,3.0,0.0,20.9506,0.0,16.0,0,0,,5.25,923794.7879754602
50.0,3.0,1.0,22.5564502,0.0,7.0,0,0,1977.0,2.97,491590.74011299433
60.7,3.0,1.0,18.50766,0.0,0.0,0,0,1980.0,4.92,657043.248427673
74.2,3.0,1.0,18.43798,1.0,0.0,0,0,2010.0,7.2,657043.248427673
92.0,4.0,0.0,18.9646279,1.0,12.0,0,0,,4.84,442685.6430594901
60.0,3.0,1.0,20.0337437,0.0,12.0,0,0,1980.0,7.63,747427.8625277162
65.5,3.0,0.0,19.15843,0.0,3.0,0,0,1950.0,4.35,312877.4539007092
62.38,3.0,0.0,20.9748,0.0,7.0,0,0,,10.08,923794.7879754602
95.0,5.0,1.0,21.0346955,1.0,4.0,0,0,1975.0,4.68,923794.7879754602
31.0,2.0,1.0,19.40142,1.0,13.0,0,0,1980.0,5.0,413154.8083261058
42.95,2.0,1.0,19.9128005,1.0,27.0,0,0,1970.0,2.72,747427.8625277162
37.0,2.0,0.0,22.5391499,0.0,26.0,0,0,1974.0,2.13,491590.74011299433
84.08,4.0,0.0,21.06091,0.0,20.0,0,1,1995.0,6.02,923794.7879754602
59.33,3.0,0.0,18.5020722,0.0,8.0,0,0,1983.0,6.08,657043.248427673
54.0,2.0,1.0,21.0726,0.0,27.0,0,0,2014.0,9.0,923794.7879754602
43.15,3.0,0.0,21.02087,0.0,72.0,0,0,1915.0,1.45,923794.7879754602
65.0,3.0,1.0,18.57996,0.0,5.0,0,0,2017.0,5.75,737720.9866291344
57.57,2.0,2.0,18.54431,0.0,25.0,0,0,1950.0,0.46,657043.248427673
76.0,3.0,3.0,18.94208,1.0,0.0,0,1,,6.79,442685.6430594901
38.6,2.0,2.0,19.02147773,0.0,101.0,0,0,,0.32,442685.6430594901
79.65,4.0,3.0,21.1647,0.0,3.0,0,1,2023.0,11.16,923794.7879754602
69.0,3.0,0.0,21.07646,0.0,19.0,0,0,2021.0,9.55,923794.7879754602
71.49,4.0,1.0,18.63861,0.0,12.0,0,0,1980.0,6.29,737720.9866291344
37.81,2.0,2.0,16.92631,1.0,128.0,1,0,,0.65,568970.2777777778
40.0,2.0,3.0,20.9399201,1.0,33.0,0,1,2020.0,4.46,923794.7879754602
44.7,3.0,1.0,19.98018078,0.0,8.0,0,0,1970.0,3.01,747427.8625277162
48.2,3.0,1.0,21.0088,1.0,8.0,1,1,1964.0,2.37,923794.7879754602
48.0,3.0,1.0,21.029,1.0,27.0,1,1,1967.0,1.73,923794.7879754602
31.0,1.0,1.0,18.57784,0.0,27.0,0,0,1974.0,9.3,737720.9866291344
44.2,2.0,1.0,23.16036325,0.0,64.0,0,0,1960.0,1.01,445351.94527363183
40.5,2.0,1.0,20.9152,0.0,14.0,0,0,1998.0,6.09,923794.7879754602
140.0,5.0,2.0,16.9195,0.0,24.0,0,0,1900.0,2.06,568970.2777777778
42.4,2.0,2.0,18.63307,0.0,6.0,0,0,1906.0,2.45,737720.9866291344
54.48,3.0,1.0,19.9048,0.0,15.0,0,1,1980.0,4.45,747427.8625277162
36.16,2.0,0.0,20.010223,1.0,15.0,0,0,2023.0,7.06,747427.8625277162
58.0,3.0,1.0,23.1509374,0.0,55.0,0,0,1958.0,0.43,445351.94527363183
90.64,4.0,1.0,19.45006534,1.0,22.0,0,1,1996.0,1.66,413154.8083261058
36.8,4.0,1.0,20.98341,0.0,21.0,0,0,1966.0,3.81,923794.7879754602
51.85,2.0,3.0,21.0458,1.0,11.0,0,0,2017.0,5.0,923794.7879754602
87.25,4.0,0.0,18.5802,0.0,6.0,0,0,,6.98,737720.9866291344
65.0,3.0,2.0,19.9272409,0.0,22.0,0,1,1880.0,0.9,747427.8625277162
38.85,2.0,1.0,18.5834,1.0,0.0,0,0,2022.0,6.52,737720.9866291344
66.0,4.0,0.0,21.0346955,0.0,4.0,0,0,1973.0,4.68,923794.7879754602
58.0,3.0,1.0,19.9534,0.0,25.0,0,0,1950.0,1.1,747427.8625277162
44.28,2.0,1.0,17.0631546,1.0,4.0,0,0,2015.0,4.13,663522.8989361703
92.0,5.0,3.0,18.54661,1.0,0.0,1,0,2019.0,3.09,657043.248427673
32.0,1.0,0.0,20.0425606,1.0,28.0,0,0,1950.0,7.67,747427.8625277162
48.0,2.0,3.0,20.9936641,1.0,14.0,0,1,2023.0,5.87,923794.7879754602
52.0,3.0,1.0,20.0095641,0.0,12.0,0,0,,7.17,747427.8625277162
56.4,2.0,1.0,21.0346,1.0,2.0,1,1,2010.0,14.61,923794.7879754602
80.12,4.0,1.0,20.9974,1.0,3.0,0,1,2023.0,9.95,923794.7879754602
54.0,2.0,1.0,18.4622,1.0,0.0,0,0,1978.0,5.32,657043.248427673
65.61,3.0,3.0,21.0071,1.0,21.0,0,1,2023.0,5.39,923794.7879754602
48.5,2.0,0.0,19.91924558,1.0,5.0,0,0,2018.0,4.52,747427.8625277162
67.93,3.0,1.0,22.55128712,0.0,23.0,0,0,1966.0,1.5,491590.74011299433
40.72,2.0,2.0,19.44486,0.0,37.0,0,0,1910.0,0.88,413154.8083261058
124.95,5.0,0.0,22.56276,0.0,117.0,0,0,1911.0,0.38,491590.74011299433
26.5,2.0,1.0,19.9649421,1.0,20.0,0,0,2022.0,2.03,747427.8625277162
46.69,2.0,3.0,21.1891,1.0,12.0,1,1,2010.0,12.74,923794.7879754602
40.56,2.0,0.0,18.001836,0.0,22.0,0,0,,1.22,411446.35302390996
65.0,3.0,0.0,17.0432506,0.0,34.0,0,1,1990.0,1.38,663522.8989361703
89.2,3.0,3.0,21.0022116,1.0,22.0,0,1,2004.0,4.75,923794.7879754602
58.4,2.0,2.0,17.06248,0.0,4.0,0,0,1933.0,4.05,663522.8989361703
55.0,2.0,1.0,21.0152,1.0,16.0,1,1,2002.0,5.61,923794.7879754602
30.45,2.0,2.0,17.0757613,0.0,7.0,0,0,1950.0,4.47,663522.8989361703
96.5,5.0,0.0,16.8505716,0.0,1.0,0,0,1960.0,6.6,568970.2777777778
137.0,4.0,2.0,18.61202,0.0,6.0,0,1,1924.0,3.17,737720.9866291344
30.61,1.0,2.0,17.1177804,1.0,22.0,0,0,1960.0,7.28,663522.8989361703
40.0,2.0,2.0,17.9925,0.0,29.0,0,0,,0.56,411446.35302390996
49.1,2.0,1.0,18.0497523,1.0,21.0,0,0,1980.0,3.29,411446.35302390996
95.6,4.0,0.0,18.54393,0.0,11.0,0,0,1997.0,3.05,657043.248427673
50.0,2.0,3.0,20.9788337,0.0,23.0,0,0,2020.0,3.1,923794.7879754602
91.34,4.0,3.0,20.9907,1.0,13.0,0,1,2023.0,6.86,923794.7879754602
58.9,3.0,1.0,22.5796488,0.0,17.0,0,0,,1.19,491590.74011299433
47.0,2.0,3.0,17.1142317,1.0,12.0,0,0,2010.0,6.94,663522.8989361703
68.03,3.0,1.0,22.5880617,0.0,26.0,0,0,1953.0,2.05,491590.74011299433
61.5,3.0,2.0,21.07397,0.0,7.0,0,0,1936.0,7.56,923794.7879754602
36.6,2.0,0.0,19.893,1.0,9.0,0,0,,4.33,747427.8625277162
44.0,2.0,3.0,14.5688315,1.0,15.0,0,1,2018.0,1.64,500654.9549763033
83.9,3.0,3.0,21.0022116,1.0,22.0,0,1,2012.0,4.75,923794.7879754602
47.0,3.0,1.0,21.07061,1.0,23.0,0,0,1972.0,4.57,923794.7879754602
89.0,3.0,2.0,19.9059,0.0,20.0,0,0,1930.0,2.99,747427.8625277162
67.0,3.0,3.0,16.9801629,1.0,18.0,0,1,2022.0,4.09,663522.8989361703
78.0,3.0,0.0,18.6171409,0.0,6.0,0,1,,2.43,737720.9866291344
47.67,2.0,3.0,14.560919,1.0,31.0,0,0,2023.0,0.36,500654.9549763033
100.4,4.0,2.0,16.91916934,0.0,22.0,0,0,1910.0,2.22,568970.2777777778
48.39,2.0,3.0,18.6494769,1.0,0.0,0,0,2022.0,4.43,737720.9866291344
64.0,3.0,1.0,18.64663,1.0,12.0,0,0,,5.13,737720.9866291344
80.0,3.0,0.0,19.95316,0.0,33.0,0,0,1906.0,1.72,747427.8625277162
142.7,6.0,3.0,20.9018621,0.0,5.0,0,1,2000.0,7.48,923794.7879754602
79.73,4.0,0.0,18.4373727,0.0,0.0,0,0,1985.0,6.86,657043.248427673
